Country,CatalogNumber,AudioURL
Norway,FW04007_131,http://www.folkways.si.edu/mathis-n-haetta/kajohande/world/music/track/smithsonian
Norway,FW04007_214,http://www.folkways.si.edu/ellen-marja-mathis-eira/nils-n-eira/world/music/track/smithsonian
Norway,FW04007_114,http://www.folkways.si.edu/per-henderak-haetta/mikkel-isak-mikkel-isak-oskar/world/music/track/smithsonian
Norway,FW04007_101,http://www.folkways.si.edu/per-henderak-haetta/daniel-aslaksen-sara/world/music/track/smithsonian
Norway,FW04007_202,http://www.folkways.si.edu/inga-susanne-haetta/johan-buljo/world/music/track/smithsonian
Norway,FW04007_225,http://www.folkways.si.edu/inga-kemi-and-aslak-bals/ellen-klemet-buljo/world/music/track/smithsonian
Norway,FW04007_125,http://www.folkways.si.edu/inga-susanne-haetta/thor-frette/world/music/track/smithsonian
Norway,MON00333_206,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/alle-mann-hadde-fota-all-men-have-feet/world/music/track/smithsonian
Norway,FW04007_207,http://www.folkways.si.edu/nils-n-haetta/leorik-keskadelo/world/music/track/smithsonian
Norway,FW04008_204,http://www.folkways.si.edu/eivind-groven/the-myllargutens-miller-boys-wedding-march/world/music/track/smithsonian
Norway,FW08725_202,http://www.folkways.si.edu/pelle-joner/eg-rodde-meg-ut-i-rowed-out/world/music/track/smithsonian
Norway,FW04007_105,http://www.folkways.si.edu/per-henderak-haetta/qarja/world/music/track/smithsonian
Norway,FW04007_118,http://www.folkways.si.edu/per-henderak-haetta/ailen-ailen/world/music/track/smithsonian
Norway,MON00333_212,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/a-jul-med-din-glede-oh-christmas-with-your-joys/world/music/track/smithsonian
Norway,FW04007_221,http://www.folkways.si.edu/nils-n-eira/isak-buljo/world/music/track/smithsonian
Norway,FW04007_126,http://www.folkways.si.edu/inga-susanne-haetta/a-song-for-the-different-lappish-communities/world/music/track/smithsonian
Norway,FW04007_206,http://www.folkways.si.edu/nils-n-haetta/johan-goup/world/music/track/smithsonian
Norway,FW04008_208,http://www.folkways.si.edu/gudrun-grave-norlund/roland-og-magnus-kongjen-roland-and-charlemagne/world/music/track/smithsonian
Norway,FW04007_211,http://www.folkways.si.edu/aslak-bals/mikkel-eira/world/music/track/smithsonian
Norway,FW08725_204,http://www.folkways.si.edu/pelle-joner/ola-glomstulen/world/music/track/smithsonian
Norway,MON00333_110,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/kjaerringa-med-staven-the-old-woman-with-her-stick/world/music/track/smithsonian
Norway,FW04007_220,http://www.folkways.si.edu/mikkel-eira/johan-eira/world/music/track/smithsonian
Norway,FW04007_204,http://www.folkways.si.edu/inga-m-haetta/mana-gallaka-noukat/world/music/track/smithsonian
Norway,FW04007_209,http://www.folkways.si.edu/inga-kemi/johan-hendrik-johan-kemi/world/music/track/smithsonian
Norway,FW04007_124,http://www.folkways.si.edu/henrik-buljo/thuri-nilsen-turi-masi/world/music/track/smithsonian
Norway,FW04007_112,http://www.folkways.si.edu/per-henderak-haetta/johas-kirste/world/music/track/smithsonian
Norway,MON00333_210,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/ola-glomstulen/world/music/track/smithsonian
Norway,FW08725_106,http://www.folkways.si.edu/pelle-joner/alle-mann-hadde-fota-all-the-men-had-feet/world/music/track/smithsonian
Norway,FW04007_216,http://www.folkways.si.edu/ellen-marja-mathis-eira/marit-johan-kemi/world/music/track/smithsonian
Norway,FW04007_222,http://www.folkways.si.edu/aslak-bals/nils-kemi/world/music/track/smithsonian
Norway,FW08725_104,http://www.folkways.si.edu/pelle-joner/per-spelmann-tom-fiddler/world/music/track/smithsonian
Norway,FW04008_103,http://www.folkways.si.edu/hans-brimi/springleik-springdans-springar-pols-dance/world/music/track/smithsonian
Norway,FW04007_127,http://www.folkways.si.edu/inga-susanne-haetta/markel-joavna-piera/world/music/track/smithsonian
Norway,FW04007_219,http://www.folkways.si.edu/mikkel-eira/inga-goup/world/music/track/smithsonian
Norway,MON00333_106,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/per-spelman-peter-the-fiddler/world/music/track/smithsonian
Norway,FW04008_205,http://www.folkways.si.edu/eivind-groven/springar-dance/world/music/track/smithsonian
Norway,FW04008_107,http://www.folkways.si.edu/ola-brenno/halling-acrobatic-solo-dance/julekvelden-christmas-eve-medley/world/music/track/smithsonian
Norway,FW04007_203,http://www.folkways.si.edu/inga-susanne-haetta/malen-inga-benna/world/music/track/smithsonian
Norway,FW04008_206,http://www.folkways.si.edu/helene-tronsmo-and-ingeborg-jordet/cattle-calls/world/music/track/smithsonian
Norway,FW04008_201,http://www.folkways.si.edu/o-m-ole-mork-sandvik/sulla-rulla-gjertrue-mi-sulla-rulla-my-gertrude/vassro-fela-watercreek-fiddle-was-wooden/bissam-bissam-bane-sleep-sleep-my-baby-medley/world/music/track/smithsonian
Norway,FW04007_130,http://www.folkways.si.edu/mathis-n-haetta/storasolojaure/world/music/track/smithsonian
Norway,FW04007_213,http://www.folkways.si.edu/aslak-bals/anders-goup/world/music/track/smithsonian
Norway,FW04007_107,http://www.folkways.si.edu/per-henderak-haetta/eira-aslak/world/music/track/smithsonian
Norway,FW04008_104,http://www.folkways.si.edu/sven-nyhus/polsdans/world/music/track/smithsonian
Norway,FW08725_201,http://www.folkways.si.edu/pelle-joner/harvard-hedde/world/music/track/smithsonian
Norway,MON00333_208,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/jeg-lagde-mig-sa-sildig-sleep-came-late-to-me/world/music/track/smithsonian
Norway,FW04007_218,http://www.folkways.si.edu/mikkel-eira/mikkel-nilsen-eira/world/music/track/smithsonian
Norway,FW08725_108,http://www.folkways.si.edu/pelle-joner/eg-beisla-min-styvel-i-bridled-my-boot/world/music/track/smithsonian
Norway,FW04007_210,http://www.folkways.si.edu/aslak-bals/mathis-eira-and-anders-goup/world/music/track/smithsonian
Norway,FW04007_116,http://www.folkways.si.edu/per-henderak-haetta/johas-kirste-biret-kirste/world/music/track/smithsonian
Norway,MON71761_108,http://www.folkways.si.edu/william-clauson/per-spelman-per-the-fiddler/world/music/track/smithsonian
Norway,FW04007_103,http://www.folkways.si.edu/per-henderak-haetta/pieras-mikkal/world/music/track/smithsonian
Norway,FW04007_113,http://www.folkways.si.edu/per-henderak-haetta/andin-piera-per-andersen-eira/world/music/track/smithsonian
Norway,FW04008_203,http://www.folkways.si.edu/olav-heggland/skalgmoyane-girls-from-skalg-the-gangar/world/music/track/smithsonian
Norway,FW04008_105,http://www.folkways.si.edu/sigrid-faremo/sand-vass-bylgjun-sand-water-waves/i-valle-in-valle/mae-ljos-bla-augo-with-light-blue-eyes/dei-sat-so-saele-so-happily-they-sat-medley/world/music/track/smithsonian
Norway,FW04007_208,http://www.folkways.si.edu/nils-n-eira/anders-sara/world/music/track/smithsonian
Norway,FW08725_101,http://www.folkways.si.edu/pelle-joner/aa-kjande-dun-kjell-did-you-know-kjell/world/music/track/smithsonian
Norway,FW04007_132,http://www.folkways.si.edu/mathis-n-haetta/piera-mikkel/world/music/track/smithsonian
Norway,FW04007_226,http://www.folkways.si.edu/inga-kemi-and-aslak-bals/mathis-goup/world/music/track/smithsonian
Norway,FW08725_103,http://www.folkways.si.edu/pelle-joner/eg-ser-deg-ut-for-gluggjin-i-see-you-outside-the-window/world/music/track/smithsonian
Norway,FW08725_107,http://www.folkways.si.edu/pelle-joner/sven-svane/world/music/track/smithsonian
Papua New Guinea,SFW40487_307,http://www.folkways.si.edu/asiya-and-gobo/ceremonial-koluba-song-1/world/music/track/smithsonian
Papua New Guinea,FW04269_106,http://www.folkways.si.edu/men-of-the-taute-village/wene-demon-chants/world/music/track/smithsonian
Papua New Guinea,FW04216_111,http://www.folkways.si.edu/amadu-guiga-and-yabba/badra-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,FW04216_126,http://www.folkways.si.edu/fifteen-men-with-three-drums/badra-song-from-sigabadr-2/world/music/track/smithsonian
Papua New Guinea,FW04216_105,http://www.folkways.si.edu/two-men-stick-dancers-and-drummers/badra-songs-from-yauga/world/music/track/smithsonian
Papua New Guinea,SFW40487_305,http://www.folkways.si.edu/halawa/ceremonial-gisalo-performed-by-halawa/world/music/track/smithsonian
Papua New Guinea,SFW40487_108,http://www.folkways.si.edu/difalasulu-string-band/bbk-brother/world/music/track/smithsonian
Papua New Guinea,FW04269_211,http://www.folkways.si.edu/bilu-an-older-man-with-women-and-young-people-in-the-taute-village/night-laughter/world/music/track/smithsonian
Papua New Guinea,SFW40487_210,http://www.folkways.si.edu/bosavi-village/voices-of-the-forest-a-village-soundscape/world/music/track/smithsonian
Papua New Guinea,FW04216_122,http://www.folkways.si.edu/a-fifteen-year-old-girl/the-owera-language/world/music/track/smithsonian
Papua New Guinea,FW04216_102,http://www.folkways.si.edu/a-mixed-group/badra-of-mari-and-djarai-2/world/music/track/smithsonian
Papua New Guinea,FW04216_107,http://www.folkways.si.edu/a-group-of-men/harvest-dance-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,SFW40487_114,http://www.folkways.si.edu/bvdc-ii-string-band/blue-mountain/world/music/track/smithsonian
Papua New Guinea,SFW40487_207,http://www.folkways.si.edu/kulu-gigio-seyaka-and-kogowe/mens-vocal-quartet-with-seed-pod-rattles/world/music/track/smithsonian
Papua New Guinea,FW04216_112,http://www.folkways.si.edu/hunting-party/hunting-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,FW04269_107,http://www.folkways.si.edu/men-of-the-wilkili-village/poril-demon-chants/world/music/track/smithsonian
Papua New Guinea,SFW40487_105,http://www.folkways.si.edu/kemuli-string-band/my-mother/world/music/track/smithsonian
Papua New Guinea,FW04269_210,http://www.folkways.si.edu/kumoi-a-man-of-taute-village/lament-of-compromised-maiden/world/music/track/smithsonian
Papua New Guinea,SFW40487_204,http://www.folkways.si.edu/fofo-miseme/fofo-and-miseme-sing-at-their-sago-place/world/music/track/smithsonian
Papua New Guinea,SFW40487_306,http://www.folkways.si.edu/costumed-dancing-drummers/group-ceremonial-drumming-ilib-kuwo/world/music/track/smithsonian
Papua New Guinea,FW04269_101,http://www.folkways.si.edu/yamtulu-calling-to-her-sister-sengu-in-te-taute-village/call-to-the-forest/world/music/track/smithsonian
Papua New Guinea,HRT15009_104,http://www.folkways.si.edu/ulahi/clearing-the-brush/world/music/track/smithsonian
Papua New Guinea,FW04269_207,http://www.folkways.si.edu/kuruwai-a-man-of-taute-village/the-reluctant-brides-lament/world/music/track/smithsonian
Papua New Guinea,FW04216_114,http://www.folkways.si.edu/yabba/old-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,SFW40487_111,http://www.folkways.si.edu/bvdc-string-band/father-mother/world/music/track/smithsonian
Papua New Guinea,FW04216_109,http://www.folkways.si.edu/a-group-of-men/badra-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,SFW40487_110,http://www.folkways.si.edu/gusuwa-string-band/long-ago/world/music/track/smithsonian
Papua New Guinea,FW04269_104,http://www.folkways.si.edu/men-of-the-taute-village/mani-demon-chants/world/music/track/smithsonian
Papua New Guinea,FW04216_119,http://www.folkways.si.edu/amadu-guiga-and-yabba/modern-dance-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,SFW40487_309,http://www.folkways.si.edu/amini-and-mei/ceremonial-koluba-song-3/world/music/track/smithsonian
Papua New Guinea,FW04269_202,http://www.folkways.si.edu/women-mourners-of-the-taute-village/epilos-funeral/world/music/track/smithsonian
Papua New Guinea,FW04216_121,http://www.folkways.si.edu/guiga/the-language-of-dumir/world/music/track/smithsonian
Papua New Guinea,FW04216_106,http://www.folkways.si.edu/male-singers-guiga/war-song-from-buzi/world/music/track/smithsonian
Papua New Guinea,SFW40487_104,http://www.folkways.si.edu/kemuli-string-band/what-we-said/world/music/track/smithsonian
Papua New Guinea,SFW40487_117,http://www.folkways.si.edu/bbk-string-band/one-time/world/music/track/smithsonian
Papua New Guinea,FW04269_102,http://www.folkways.si.edu/celebrants-in-the-wilkili-village/parade-of-the-niyl-masks/world/music/track/smithsonian
Papua New Guinea,FW04216_110,http://www.folkways.si.edu/a-group-of-men/badra-song-from-buzi-2/world/music/track/smithsonian
Papua New Guinea,SFW40487_318,http://www.folkways.si.edu/wano-gaso-gigio-and-sowelo/ceremonial-sabio-quartet/world/music/track/smithsonian
Papua New Guinea,SFW40487_311,http://www.folkways.si.edu/bosavi-men/ceremonial-iwo-song-1/world/music/track/smithsonian
Papua New Guinea,SFW40487_101,http://www.folkways.si.edu/kemuli-string-band/my-father-my-heart/world/music/track/smithsonian
Papua New Guinea,FW04269_105,http://www.folkways.si.edu/men-of-the-wilkili-village/mani-demon-chants/world/music/track/smithsonian
Papua New Guinea,SFW40487_313,http://www.folkways.si.edu/bosavi-men/ceremonial-iwo-song-3/world/music/track/smithsonian
Papua New Guinea,FW04269_204,http://www.folkways.si.edu/suwe-a-men-from-the-taute-village/mani-demon-chants-solo/world/music/track/smithsonian
Papua New Guinea,SFW40487_112,http://www.folkways.si.edu/bvdc-ii-string-band/where-has-my-mother-gone/world/music/track/smithsonian
Papua New Guinea,SFW40487_303,http://www.folkways.si.edu/hane/funerary-sung-weeping-by-hane/world/music/track/smithsonian
Papua New Guinea,SFW40487_203,http://www.folkways.si.edu/ulahi/ulahi-sings-while-making-sago/world/music/track/smithsonian
Papua New Guinea,SFW40487_312,http://www.folkways.si.edu/bosavi-men/ceremonial-iwo-song-2/world/music/track/smithsonian
Papua New Guinea,HRT15009_103,http://www.folkways.si.edu/cutting-trees/world/music/track/smithsonian
Papua New Guinea,FW04269_212,http://www.folkways.si.edu/suwe-calling-to-her-daughter-in-the-taute-village/call-to-the-forest/world/music/track/smithsonian
Papua New Guinea,FW04216_120,http://www.folkways.si.edu/mixed-singers/modern-dance-song-by-a-parema-man/world/music/track/smithsonian
Papua New Guinea,HRT15009_101,http://www.folkways.si.edu/from-morning-night-to-real-morning/world/music/track/smithsonian
Papua New Guinea,SFW40487_205,http://www.folkways.si.edu/ulahi-eyobo/ulahi-and-eyobo-sing-with-afternoon-cicadas/world/music/track/smithsonian
Papua New Guinea,FW04269_209,http://www.folkways.si.edu/yenge-a-boy-of-taute-village/lament-of-parisko-maidens/world/music/track/smithsonian
Papua New Guinea,HRT15009_110,http://www.folkways.si.edu/giwo-wasio/song-ceremony/world/music/track/smithsonian
Papua New Guinea,FW04216_101,http://www.folkways.si.edu/a-mixed-group/badra-of-mari-and-djarai/world/music/track/smithsonian
Papua New Guinea,HRT15009_109,http://www.folkways.si.edu/gaso-gigio-sowelo-agale/drumming/world/music/track/smithsonian
Papua New Guinea,SFW40487_209,http://www.folkways.si.edu/gaima/gaima-plays-the-bamboo-jews-harp/world/music/track/smithsonian
Papua New Guinea,FW04269_203,http://www.folkways.si.edu/women-of-the-wilkiki-village/entrance-of-the-mani-mask/world/music/track/smithsonian
Papua New Guinea,SFW40487_107,http://www.folkways.si.edu/lus-mangi-grin-neks-string-band/sadness/world/music/track/smithsonian
Papua New Guinea,HRT15009_108,http://www.folkways.si.edu/evening-rainstorm/world/music/track/smithsonian
Papua New Guinea,FW04269_208,http://www.folkways.si.edu/waiape-a-man-of-tuatue-village/lament-of-ugly-man-the-brother-in-laws-lament/world/music/track/smithsonian
Papua New Guinea,SFW40487_115,http://www.folkways.si.edu/bvdc-iii-string-band/sorry-my-sister-you-people-go/world/music/track/smithsonian
Papua New Guinea,FW04269_206,http://www.folkways.si.edu/soope-a-monan-of-taute-village/a-lonely-wifes-lament/world/music/track/smithsonian
Papua New Guinea,FW04216_115,http://www.folkways.si.edu/subam/burari-solo-flute-solo/world/music/track/smithsonian
Papua New Guinea,HRT15009_105,http://www.folkways.si.edu/gaima/bamboo-jews-harp/world/music/track/smithsonian
Papua New Guinea,SFW40487_208,http://www.folkways.si.edu/bosavi-men/a-large-mens-collective-work-group-sing-and-whoop/world/music/track/smithsonian
Papua New Guinea,HRT15009_102,http://www.folkways.si.edu/ulahi/making-sago/world/music/track/smithsonian
Papua New Guinea,FW04216_117,http://www.folkways.si.edu/amadu/darombi-solo-jews-harp-solo/world/music/track/smithsonian
Papua New Guinea,FW04216_113,http://www.folkways.si.edu/yabba/song-from-dumir/world/music/track/smithsonian
Papua New Guinea,SFW40487_106,http://www.folkways.si.edu/lus-mangi-grin-neks-string-band/really-hungry/world/music/track/smithsonian
Philippines,HRT15017_106,http://www.folkways.si.edu/lendungen-simfal-ihan-sibanay/reed-pipe-utom-feu/world/music/track/smithsonian
Philippines,MON00428_206,http://www.folkways.si.edu/bayanihan-philippine-dance-company/east-side-west-side/world/music/track/smithsonian
Philippines,MON00792_103,http://www.folkways.si.edu/bayanihan-philippine-dance-company/thunder-and-the-fire-the-mountains/world/music/track/smithsonian
Philippines,FW08791_105,http://www.folkways.si.edu/luz-morales/maraming-salamat-thank-you-sir/world/music/track/smithsonian
Philippines,MON71322_108,http://www.folkways.si.edu/bayanihan-philippine-dance-company/jota-moncadena/world/music/track/smithsonian
Philippines,MON71322_117,http://www.folkways.si.edu/bayanihan-philippine-dance-company/kalinga-wedding-dance/world/music/track/smithsonian
Philippines,MON00723_104,http://www.folkways.si.edu/bayanihan-philippine-dance-company/yakan/world/music/track/smithsonian
Philippines,FW04466_106,http://www.folkways.si.edu/hanunoo-boy/kaskas-and-timpara/world/music/track/smithsonian
Philippines,FW08791_201,http://www.folkways.si.edu/luz-morales/bahay-kubo-nipa-hut/world/music/track/smithsonian
Philippines,MON00372_207,http://www.folkways.si.edu/bayanihan-philippine-dance-company/leron-leron-sinta-dear-little-leron/world/music/track/smithsonian
Philippines,MON00428_201,http://www.folkways.si.edu/bayanihan-philippine-dance-company/jota-caviteno/world/music/track/smithsonian
Philippines,FW04536_109,http://www.folkways.si.edu/dabakan-player-of-basalan-gong-ensemble/sinulug-mode-on-the-dabakan/world/music/track/smithsonian
Philippines,FW04536_210,http://www.folkways.si.edu/love-chant/kiriman-ay-kiriman/world/music/track/smithsonian
Philippines,MON00723_102,http://www.folkways.si.edu/bayanihan-philippine-dance-company/salip/world/music/track/smithsonian
Philippines,MON00792_104,http://www.folkways.si.edu/bayanihan-philippine-dance-company/o-ilaw/world/music/track/smithsonian
Philippines,FW04466_109,http://www.folkways.si.edu/group-of-hanunoo/dinulut/world/music/track/smithsonian
Philippines,MON00372_103,http://www.folkways.si.edu/bayanihan-philippine-dance-company/dahil-sa-iyo-because-of-you/world/music/track/smithsonian
Philippines,MON00372_206,http://www.folkways.si.edu/bayanihan-philippine-dance-company/sa-kabukiran-in-our-village/world/music/track/smithsonian
Philippines,MON00372_205,http://www.folkways.si.edu/bayanihan-philippine-dance-company/mandayan-festival-dance/world/music/track/smithsonian
Philippines,HRT15017_105,http://www.folkways.si.edu/lendungen-simfal-ihan-sibanay/gongs-of-the-lemlahak-man-utom-klintang-tau-lemlahak/world/music/track/smithsonian
Philippines,MON00792_101,http://www.folkways.si.edu/bayanihan-philippine-dance-company/tacon-y-punte/world/music/track/smithsonian
Philippines,FW04536_205,http://www.folkways.si.edu/muslim-chant/talawi/world/music/track/smithsonian
Philippines,FW04536_127,http://www.folkways.si.edu/kubing/batunan-ta-sa-lutang/world/music/track/smithsonian
Philippines,MON00723_206,http://www.folkways.si.edu/bayanihan-philippine-dance-company/lords-prayer/world/music/track/smithsonian
Philippines,FW04536_123,http://www.folkways.si.edu/suling/makabimban/world/music/track/smithsonian
Philippines,MON71322_109,http://www.folkways.si.edu/bayanihan-philippine-dance-company/bontoc-war-dance-2/world/music/track/smithsonian
Philippines,FW04506_105,http://www.folkways.si.edu/kalipay-merrymaking/world/music/track/smithsonian
Philippines,FW04466_117,http://www.folkways.si.edu/hanunoo-man-and-woman/panlayisan-ambahan-gitgit-pahugut/world/music/track/smithsonian
Philippines,HRT15017_111,http://www.folkways.si.edu/ganay-delikan/concealed-touch/mother-of-daddang/lute-dance-utom-semigot/utom-ye-daddang/utom-hegelung-nadal/world/music/track/smithsonian
Philippines,FW08791_110,http://www.folkways.si.edu/luz-morales/magandang-pasko-merry-christmas/world/music/track/smithsonian
Philippines,FW04536_114,http://www.folkways.si.edu/gongs-from-the-basalan-gong-ensemble/tidtu-mode-on-the-babandil-dabakan-and-agung/world/music/track/smithsonian
Philippines,MON00723_204,http://www.folkways.si.edu/bayanihan-philippine-dance-company/louisiana/world/music/track/smithsonian
Philippines,FW08791_205,http://www.folkways.si.edu/luz-morales/magtanim-ay-di-biro-planting-rice/world/music/track/smithsonian
Philippines,MON71322_115,http://www.folkways.si.edu/bayanihan-philippine-dance-company/binasuan/world/music/track/smithsonian
Philippines,MON00372_106,http://www.folkways.si.edu/bayanihan-philippine-dance-company/condansoy/world/music/track/smithsonian
Philippines,MON00372_110,http://www.folkways.si.edu/bayanihan-philippine-dance-company/deep-in-the-heart-of-texas/world/music/track/smithsonian
Philippines,MON00723_202,http://www.folkways.si.edu/bayanihan-philippine-dance-company/paypay/world/music/track/smithsonian
Philippines,MON00428_102,http://www.folkways.si.edu/bayanihan-philippine-dance-company/atin-ku-pung-singsing/world/music/track/smithsonian
Philippines,MON71322_119,http://www.folkways.si.edu/bayanihan-philippine-dance-company/mazurka-boholana/world/music/track/smithsonian
Philippines,MON00372_102,http://www.folkways.si.edu/bayanihan-philippine-dance-company/chitchiritchit-chitchiritchit/world/music/track/smithsonian
Philippines,FW04466_103,http://www.folkways.si.edu/young-hanunoo-girl/flute-solo/world/music/track/smithsonian
Philippines,FW04536_118,http://www.folkways.si.edu/agung-tambul-and-dabakan/lakadtag-rhythm-pinagada-rhythm-drum-beats-for-dancing/world/music/track/smithsonian
Philippines,MON00428_109,http://www.folkways.si.edu/bayanihan-philippine-dance-company/mang-i-isda/world/music/track/smithsonian
Philippines,HRT15017_107,http://www.folkways.si.edu/galang-sbagung/song-of-the-night-bird-utom-udel-blila/world/music/track/smithsonian
Philippines,MON00372_109,http://www.folkways.si.edu/bayanihan-philippine-dance-company/sa-libis-ng-nayon-on-the-outskirts-of-the-village/world/music/track/smithsonian
Philippines,MON71322_122,http://www.folkways.si.edu/bayanihan-philippine-dance-company/ifugao-festival-dance/world/music/track/smithsonian
Philippines,MON00372_208,http://www.folkways.si.edu/bayanihan-philippine-dance-company/sagayan-sa-kulong/world/music/track/smithsonian
Philippines,FW04466_120,http://www.folkways.si.edu/group-of-hanunoo-children/kudlung/world/music/track/smithsonian
Philippines,MON00723_203,http://www.folkways.si.edu/bayanihan-philippine-dance-company/kapa-malong-malong/world/music/track/smithsonian
Philippines,FW04536_104,http://www.folkways.si.edu/gandingan-player-of-the-basalan-gong-ensemble/duyug-mode-on-the-gandingan/world/music/track/smithsonian
Philippines,FW08791_202,http://www.folkways.si.edu/luz-morales/dandansoy-lyrics-in-visayan/world/music/track/smithsonian
Philippines,MON71322_101,http://www.folkways.si.edu/bayanihan-philippine-dance-company/bahay-kubo/lulay/ilcona-nasudi-medley/world/music/track/smithsonian
Philippines,MON71322_118,http://www.folkways.si.edu/bayanihan-philippine-dance-company/tinikling-2/world/music/track/smithsonian
Philippines,FW04536_121,http://www.folkways.si.edu/kudyapi/binalig-scale-mapalendad/world/music/track/smithsonian
Philippines,FW04536_218,http://www.folkways.si.edu/two-tiruray-women/tangkel/world/music/track/smithsonian
Philippines,FW04466_110,http://www.folkways.si.edu/group-of-hanunoo/taruk/world/music/track/smithsonian
Philippines,HRT15017_113,http://www.folkways.si.edu/danilo-kasaw/beating-the-gongs-criss-utom-smagi-semfefay/world/music/track/smithsonian
Philippines,HRT15017_120,http://www.folkways.si.edu/blahing-mil/continously/no-head-la-helos/la-kulu/world/music/track/smithsonian
Philippines,FW08791_114,http://www.folkways.si.edu/luz-morales/ilang-ilang/world/music/track/smithsonian
Philippines,HRT15017_117,http://www.folkways.si.edu/arturo-bulang/lute/child-yearns-for-its-dead-mother-utom-hegelung/la-titilem-la-tundan/world/music/track/smithsonian
Philippines,FW04466_108,http://www.folkways.si.edu/group-of-hanunoo/binalinsay/world/music/track/smithsonian
Philippines,FW04536_214,http://www.folkways.si.edu/magindanaon-lullaby/bungbung-mangmang/world/music/track/smithsonian
Philippines,FW04536_204,http://www.folkways.si.edu/muslim-chant/lasib/world/music/track/smithsonian
Philippines,FW04536_112,http://www.folkways.si.edu/kulintang-player-of-basalan-gong-ensemble/sinulug-mode-on-the-kulintang/world/music/track/smithsonian
Philippines,FW04466_116,http://www.folkways.si.edu/hanunoo-workers/uwi/world/music/track/smithsonian
Philippines,FW04536_115,http://www.folkways.si.edu/kulintang-player-of-basalan-gong-ensemble/tidtu-mode-on-the-kulintang-danden-style/world/music/track/smithsonian
Philippines,MON71322_106,http://www.folkways.si.edu/bayanihan-philippine-dance-company/maglalatik/world/music/track/smithsonian
Philippines,HRT15017_109,http://www.folkways.si.edu/galang-sbagung-sol-ayaw/call-of-the-cicada-utom-udel-kuleng-helef/world/music/track/smithsonian
Philippines,FW08791_101,http://www.folkways.si.edu/luz-morales/ang-gatas-at-ang-itlog-the-milk-and-the-eggs/world/music/track/smithsonian
Philippines,MON71322_102,http://www.folkways.si.edu/bayanihan-philippine-dance-company/singkil/world/music/track/smithsonian
Poland,FW06848_203,http://www.folkways.si.edu/fryda-zajg-and-ruta-klos/the-lark-sings/world/music/track/smithsonian
Poland,MON71598_109,http://www.folkways.si.edu/the-kaszowski-brothers/the-poets-notebook-zeszyt-poety/world/music/track/smithsonian
Poland,MON00435_201,http://www.folkways.si.edu/bolek-zawadzki/tancuj-tancuj-dance-dance/world/music/track/smithsonian
Poland,MON61409_105,http://www.folkways.si.edu/bolek-zawadzki/ino-ano/world/music/track/smithsonian
Poland,MON00435_101,http://www.folkways.si.edu/bolek-zawadzki/zwykla-mala-piosenka-ordinary-song/world/music/track/smithsonian
Poland,MON61409_116,http://www.folkways.si.edu/bolek-zawadzki/dylizans-stagecoach-2/world/music/track/smithsonian
Poland,FW06848_101,http://www.folkways.si.edu/tostoki-ensemble/introduction-piece/world/music/track/smithsonian
Poland,MON61409_117,http://www.folkways.si.edu/bolek-zawadzki/piosenka-za-dwa-soldy-two-penny-song-2/world/music/track/smithsonian
Poland,MON00605_202,http://www.folkways.si.edu/leszek-kobylinski-with-jan-wojnar-and-his-ensemble/september-song-jesienna-piesn/world/music/track/smithsonian
Poland,MON71325_111,http://www.folkways.si.edu/the-silesian-song-and-dance-ensemble/starzyk-the-old-man/world/music/track/smithsonian
Poland,MON71598_119,http://www.folkways.si.edu/the-kaszowski-brothers/from-cottage-to-cottage-z-izby-do-izby/world/music/track/smithsonian
Poland,MON00605_102,http://www.folkways.si.edu/leszek-kobylinski-with-jan-wojnar-and-his-ensemble/when-the-white-lilacs-bloom-a-gdy-zakwitna-biale/world/music/track/smithsonian
Poland,MON71598_114,http://www.folkways.si.edu/the-kaszowski-brothers/silesian-waltzes-walcy-slaskie/world/music/track/smithsonian
Poland,MON00435_206,http://www.folkways.si.edu/bolek-zawadzki/czerwony-pas-red-belt/world/music/track/smithsonian
Poland,MON61409_108,http://www.folkways.si.edu/bolek-zawadzki/zimowa-piosenka-winter-song/world/music/track/smithsonian
Poland,MON71325_110,http://www.folkways.si.edu/the-silesian-song-and-dance-ensemble/hej-kolo-cieszyna-near-cieszyn/world/music/track/smithsonian
Poland,MON71598_106,http://www.folkways.si.edu/the-kaszowski-brothers/krakoviak-krakowiak/world/music/track/smithsonian
Poland,MON61409_101,http://www.folkways.si.edu/bolek-zawadzki/mlode-serce-young-heart/world/music/track/smithsonian
Poland,FW06848_202,http://www.folkways.si.edu/two-pigeons/world/music/track/smithsonian
Poland,MON61409_104,http://www.folkways.si.edu/bolek-zawadzki/pirsa-godzina-one-oclock/world/music/track/smithsonian
